seq,xcol, ycol
3975,26.236847, 689.09705
3976,0.0, 581.84607
3977,0.0, 595.6031
3978,213.9495, 6096.1274
3979,2554.9429, 3848.7349
3980,122.874245, 607.9828
3981,5294.1167, 1134.1646
3982,2124.2947, 5644.053
3983,0.0, 419.3809
3984,1919.3021, 3328.764
3985,2922.8494, 5203.4404
3986,919.59656, 1719.8187
3987,2085.718, 5572.2104
3988,0.0, 594.2275
3989,864.788, 550.1978
3990,0.0, 989.4006
3991,0.0, 946.98145
3992,1571.4705, 5093.9336
3993,0.0, 405.60254
3994,562.58307, 495.13495
3995,0.0, 376.66342
3996,1298.7686, 4014.814
3997,506.1497, 819.53455
3998,4326.2695, 2674.7227
3999,1580.8618, 4634.443
4000,0.0, 623.11127
4001,1393.606, 963.40576
4002,0.0, 448.31067
4003,1527.1378, 5440.572
4004,2523.8486, 5427.5557
4005,2153.7488, 1048.1812
4006,809.9314, 4504.3223
4007,1582.203, 5107.2627
4008,2106.3142, 5847.068
4009,1071.3998, 1359.7721
4010,953.8255, 3417.0688
4011,2953.5955, 6392.0093
4012,0.0, 3980.4614
4013,602.4809, 5366.7085
4014,1298.7686, 2335.4858
4015,190.49477, 656.11035
4016,2792.9292, 3214.9973
4017,0.0, 712.4548
4018,1207.7192, 1053.6454
4019,0.0, 580.4703
4020,5375.6177, 7228.0635
4021,0.0, 1270.2579
4022,413.86972, 1003.0768
4023,0.0, 484.1191
4024,1953.3263, 2590.5447
4025,3480.0452, 5260.47
4026,0.0, 1572.8124
4027,0.0, 517.1634
4028,3368.4404, 5570.248
4029,104.93041, 646.4869
4030,5521.74, 1631.7623
4031,967.5111, 482.74207
4032,1693.1844, 5148.875
4033,413.86972, 5045.339
4034,3346.1357, 6143.559
4035,704.2117, 5755.0786
4036,0.0, 770.13257
4037,797.5824, 5120.1045
4038,120.113754, 897.6792
4039,658.8597, 2636.3687
4040,4197.7104, 6408.2886
4041,2376.415, 5935.031
4042,0.0, 5641.7695
4043,1812.6674, 5281.3174
4044,2412.139, 1991.1492
4045,1639.7864, 4513.964
4046,1331.3196, 963.40576
4047,1367.896, 4574.727
4048,1125.9833, 1282.48
4049,104.93041, 1866.7584
4050,0.0, 6044.4766
4051,1844.3582, 2061.1968
4052,0.0, 2011.9572
4053,1117.8002, 804.44324
4054,1397.6631, 5621.482
4055,3338.3416, 475.85657
4056,1709.1704, 4648.2983
4057,3453.7366, 5319.297
4058,851.0782, 873.01245
4059,474.47943, 643.7371
4060,1873.3391, 5595.971
4061,536.4347, 5557.0625
4062,1639.7864, 5221.2837
4063,2001.5586, 2795.1611
4064,306.3583, 1209.0801
4065,1022.21716, 5194.3306
4066,908.6389, 511.65668
4067,382.1761, 755.0307
4068,2063.7812, 5382.8623
4069,536.4347, 528.17596
4070,2097.3093, 5470.3228
4071,423.51413, 4564.8594
4072,693.2195, 1198.1926
4073,1796.7935, 4310.4893
4074,2316.7874, 524.0464
4075,2545.3987, 5847.2427
4076,1850.9506, 5363.231
4077,2284.2417, 3775.5747
4078,496.51184, 612.10895
4079,1766.3177, 3394.6243
4080,2151.192, 6085.0547
4081,1298.7686, 2828.4446
4082,0.0, 2314.2898
4083,768.75977, 3425.2969
4084,1130.0741, 1230.8448
4085,905.8992, 4353.9736
4086,653.3609, 4182.0674
4087,2564.466, 5213.3823
4088,3271.009, 5601.2407
4089,1034.5177, 748.1652
4090,3263.7632, 6213.315
4091,3234.4783, 6880.316
4092,962.0373, 1875.9703
4093,1392.2534, 1393.606
4094,1093.2415, 3039.5273
4095,0.0, 857.9335
4096,2120.445, 5450.491
4097,2520.2468, 4902.862
4098,1683.852, 4578.1494
4099,1140.9811, 446.9332
4100,1807.378, 6555.958
4101,2319.2837, 3855.6628
4102,0.0, 485.49615
4103,1165.5109, 479.9879
4104,2877.6746, 4503.243
4105,1718.488, 4120.8276
4106,3352.1719, 5682.8833
4107,0.0, 691.84534
4108,368.39398, 5415.733
4109,809.9314, 4478.266
4110,704.2117, 831.8795
4111,2619.9797, 5724.8623
4112,5440.3706, 1125.9833
4113,1695.85, 945.6125
4114,4141.868, 7161.0273
4115,0.0, 764.64136
4116,4284.0767, 7007.7847
4117,0.0, 397.33484
4118,2277.9639, 1666.5065
4119,905.8992, 529.5525
4120,0.0, 440.0457
4121,767.38696, 676.7285
4122,1277.0486, 5755.8086
4123,1041.3499, 5662.6895
4124,805.8153, 5861.1333
4125,474.47943, 1195.4702
4126,273.26248, 397.33484
4127,236.02177, 4480.774
4128,4279.4097, 6621.7935
4129,1488.1018, 5856.5376
4130,4190.5264, 5367.3115
4131,2388.76, 1852.2687
4132,132.53569, 5450.0947
4133,1611.6866, 2977.717
4134,475.85657, 489.62717
4135,1948.0986, 1931.0916
4136,0.0, 519.9166
4137,1996.3553, 5990.3115
4138,3499.6528, 5936.121
4139,201.53265, 860.6754
4140,2337.9746, 726.1915
4141,5493.819, 4734.283
4142,565.33514, 5727.073
4143,3044.6045, 4855.54
4144,2279.22, 4931.5396
4145,748.1652, 722.07074
4146,3360.7551, 5023.5464
4147,17.951818, 393.2008
4148,1411.1825, 2300.5356
4149,2193.2727, 6563.957
4150,1927.1631, 672.6053
4151,0.0, 423.51413
4152,1742.422, 4141.868
4153,358.7457, 484.1191
4154,3795.865, 6668.8
4155,1258.0314, 2243.9595
4156,1860.1743, 5291.2383
4157,260.8498, 3857.962
4158,4315.6694, 1014.015
4159,144.9569, 492.38107
4160,3815.7788, 6179.657
4161,0.0, 448.31067
4162,1138.2546, 455.19772
4163,1497.5306, 2017.1523
4164,4454.739, 6384.364
4165,1629.0869, 5677.0684
4166,300.8428, 2068.9478
4167,1266.183, 3597.9556
4168,1001.70935, 4480.774
4169,1071.3998, 866.1588
4170,2357.8467, 4752.66
4171,1397.6631, 4735.2627
4172,2675.8787, 4938.995
4173,2825.1328, 5042.234
4174,3641.9685, 5025.72
4175,2380.1213, 3307.6702
4176,0.0, 2824.028
4177,118.73349, 606.6073
4178,3085.8044, 6145.174
4179,3830.6196, 6310.881
4180,3377.7822, 5643.471
4181,99.40893, 5442.916
4182,2437.8599, 4254.922
4183,3208.4573, 5328.9697
4184,562.58307, 497.88873
4185,0.0, 4870.1826
4186,709.70715, 416.62534
4187,708.3333, 515.78674
4188,2103.7424, 5768.2437
4189,1426.0455, 654.7356
4190,4880.7236, 6093.8403
4191,71.79951, 1896.9996
4192,3912.1775, 6803.7495
4193,1820.5972, 676.7285
4194,5157.389, 6609.471
4195,919.59656, 2295.5266
4196,1252.5958, 5776.919
4197,3464.9575, 5243.6934
4198,2217.394, 4644.303
4199,1282.48, 5017.6294
4200,1936.3273, 4455.8896
4201,2015.8538, 1063.2063
4202,2235.1157, 778.3686
4203,3547.0952, 6432.474
4204,1714.4955, 4000.5288
4205,478.6108, 3712.36
4206,2607.055, 5347.264
4207,1707.8389, 927.8134
4208,1334.0306, 416.62534
4209,2465.8828, 4352.6606
4210,680.85156, 3609.4644
4211,0.0, 5137.992
4212,4460.1895, 6440.4146
4213,818.1628, 1031.7844
4214,4239.1904, 2199.6282
4215,1281.1222, 3367.5884
4216,0.0, 781.1138
4217,783.8588, 964.77423
4218,0.0, 5169.3916
4219,1327.2527, 5342.818
4220,2894.9731, 5118.222
4221,574.96686, 389.06665
4222,0.0, 918.227
4223,536.4347, 4538.3066
4224,0.0, 4555.612
4225,317.38873, 5270.014
4226,2772.7705, 6200.883
4227,0.0, 2453.718
4228,0.0, 394.57883
4229,2142.236, 2842.7532
4230,2499.783, 5664.006
4231,1515.0308, 1277.0486
4232,1110.9797, 885.3471
4233,4260.4683, 5890.4893
4234,727.56506, 5747.8154
4235,4467.8687, 6282.546
4236,3656.5237, 5292.0015
4237,0.0, 4840.5767
4238,1195.4702, 605.2319
4239,0.0, 519.9166
4240,661.609, 886.71747
4241,2089.5835, 6216.8047
4242,0.0, 931.9214
4243,0.0, 2235.1157
4244,3452.9316, 5762.979
4245,1751.7194, 910.0087
4246,1262.1074, 3880.111
4247,636.86237, 2862.4492
4248,0.0, 5824.6797
4249,0.0, 4323.2065
4250,1541.926, 763.26843
4251,2830.6506, 4126.4595
4252,6086.666, 763.26843
4253,2464.6677, 6290.3394
4254,1567.4442, 3191.5342
4255,2657.3376, 1827.2018
4256,0.0, 430.40253
4257,1824.5603, 746.79205
4258,1527.1378, 3506.6438
4259,1630.4247, 5494.0654
4260,103.55005, 5226.4673
4261,695.96765, 3565.7556
4262,1958.5514, 621.7361
4263,1782.2263, 1153.2479
4264,67.65781, 4516.3545
4265,3182.0664, 5969.068
4266,4846.6016, 6766.232
4267,0.0, 546.0691
4268,493.75803, 430.40253
4269,0.0, 5940.9414
4270,738.5525, 485.49615
4271,0.0, 742.67236
4272,109.07143, 508.90323
4273,673.97974, 4623.759
4274,0.0, 427.64722
4275,1358.4178, 719.3234
4276,1551.3312, 510.27997
4277,1217.2434, 1195.4702
4278,3781.7634, 5539.1914
4279,418.0031, 5503.912
4280,576.3428, 4730.155
4281,464.83896, 899.04926
4282,529.5525, 5200.5156
4283,1836.4426, 1089.147
4284,1535.2054, 6345.661
4285,860.6754, 1815.3112
4286,785.23126, 5161.6567
4287,1979.4258, 5792.6553
4288,3472.9185, 5998.2627
4289,1768.9703, 5652.6284
4290,1291.9827, 4406.918
4291,1501.5704, 3060.7744
4292,4594.5483, 6018.5347
4293,4418.779, 5507.965
4294,422.13638, 442.80075
4295,1932.4008, 5255.016
4296,1095.971, 787.9762
4297,3520.519, 5619.5176
4298,4798.285, 2452.5
4299,3425.2969, 3776.1953
4300,617.6103, 451.06552
4301,2642.2048, 5462.724
4302,0.0, 680.85156
4303,1718.488, 4046.054
4304,1106.887, 448.31067
4305,2129.4248, 2615.2847
4306,1787.5253, 4229.6816
4307,3491.843, 5448.4404
4308,1313.6923, 1180.4935
4309,2360.3262, 2088.2952
4310,1654.4875, 1833.8031
4311,1423.3438, 3013.9707
4312,303.6006, 5380.727
4313,4204.4395, 6159.559
4314,1515.0308, 5310.2173
4315,1172.3219, 3137.909
4316,2488.9126, 5010.223
4317,0.0, 4802.029
4318,1004.4442, 634.1123
4319,3035.4573, 6527.5703
4320,1763.6646, 595.6031
4321,191.87454, 1232.2047
4322,2987.0918, 6141.27
4323,1301.4825, 738.5525
4324,4524.5317, 6529.779
4325,0.0, 737.17914
4326,0.0, 419.3809
4327,2570.4072, 804.44324
4328,1800.7637, 1363.8344
4329,581.84607, 510.27997
4330,617.6103, 3912.1775
4331,2152.4705, 6208.78
4332,122.874245, 3387.9097
4333,551.57404, 1316.4048
4334,1845.6769, 5583.5894
4335,1328.6084, 2376.415
4336,0.0, 5226.4673
4337,0.0, 918.227
4338,2432.9705, 5313.996
4339,1955.9391, 5708.156
4340,0.0, 481.365
4341,0.0, 4583.9795
4342,56.612915, 859.30444
4343,204.29202, 4217.7383
4344,1055.0114, 716.57605
4345,154.61731, 2204.7087
4346,4068.457, 7364.667
4347,318.7675, 3545.5908
4348,926.44403, 4013.836
4349,2058.6118, 3340.077
4350,0.0, 434.5354
4351,1321.8292, 3693.153
4352,3047.6453, 4948.3784
4353,433.1578, 3875.0425
4354,2035.3134, 2639.8713
4355,0.0, 437.2906
4356,1176.408, 1366.5422
4357,1497.5306, 2509.4243
4358,2213.5908, 5267.7295
4359,3832.3867, 6218.256
4360,1310.9794, 3400.4753
4361,1619.7196, 3945.87
4362,394.57883, 3231.708
4363,463.4617, 1450.3477
4364,237.4012, 631.3622
4365,1678.517, 3997.0479
4366,1342.162, 5933.089
4367,2474.3801, 5187.5874
4368,0.0, 565.33514
4369,3440.8044, 5579.9985
4370,4058.2578, 5698.054
4371,2951.4868, 920.9661
4372,1590.2485, 3098.7058
4373,3395.4614, 6709.7324
4374,438.66815, 555.7026
4375,1957.2454, 517.1634
4376,529.5525, 1294.6973
4377,1480.0168, 4595.9775
4378,1894.373, 2272.9373
4379,1327.2527, 528.17596
4380,0.0, 651.9861
4381,2170.3484, 2101.1697
4382,4113.846, 5848.7085
4383,117.353226, 5712.864
4384,2315.5386, 3371.844
4385,409.7362, 3620.868
4386,0.0, 2499.783
4387,0.0, 1020.8502
4388,695.96765, 1019.4833
4389,378.0416, 1937.6359
4390,881.23584, 859.30444
4391,0.0, 871.6418
4392,0.0, 5348.972
4393,4161.1665, 686.34863
4394,4294.746, 936.0291
4395,0.0, 882.60626
4396,2.7618992, 849.70703
4397,717.94977, 485.49615
4398,944.2435, 459.32977
4399,955.1942, 4983.6987
4400,1283.8376, 4096.5933
4401,3735.1191, 5295.6357
4402,3214.0645, 6175.989
4403,162.89731, 4816.63
4404,0.0, 3654.455
4405,3283.6165, 5120.547
4406,4670.0947, 6470.397
4407,2193.2727, 6196.6885
4408,1584.8853, 3333.995
4409,347.7183, 606.6073
4410,4711.98, 569.46313
4411,574.96686, 387.68857
4412,1666.5065, 4505.938
4413,3125.2498, 5948.2803
4414,0.0, 518.54004
4415,0.0, 528.17596
4416,997.60675, 5539.0767
4417,367.0157, 393.2008
4418,1252.5958, 5543.2515
4419,3014.9983, 5752.5176
4420,0.0, 631.3622
4421,51.090275, 3483.2012
4422,3183.0154, 5627.4385
4423,0.0, 746.79205
4424,0.0, 1302.8394
4425,1286.5529, 526.7995
4426,885.3471, 466.21622
4427,46.94821, 2468.312
4428,2018.4507, 518.54004
4429,0.0, 546.0691
4430,2092.1597, 4216.573
4431,1471.9291, 4406.918
4432,4736.8267, 5798.355
4433,0.0, 2808.5183
4434,6620.3887, 5056.5195
4435,3088.7886, 6629.361
4436,971.6161, 5791.6235
4437,2402.3076, 5107.714
4438,0.0, 596.9787
4439,220.84737, 554.3264
4440,1308.2662, 2946.2078
4441,205.67169, 4228.5337
4442,4474.6294, 6092.131
4443,1431.4481, 5396.748
4444,361.5024, 923.70514
4445,1431.4481, 3419.542
4446,667.1073, 892.19855
4447,3709.0713, 5421.0146
4448,0.0, 1297.4115
4449,349.09677, 3896.2727
4450,1927.1631, 6449.6885
4451,1762.3378, 463.4617
4452,171.17696, 481.365
4453,0.0, 967.5111
4454,1866.7584, 4288.3613
4455,554.3264, 5543.536
4456,4258.993, 6660.3145
4457,1710.5018, 3641.271
4458,0.0, 466.21622
4459,971.6161, 722.07074
4460,1791.4982, 5256.6304
4461,1966.3842, 4878.3423
4462,413.86972, 541.9402
4463,1086.4171, 3188.6987
4464,3156.2683, 5934.0
4465,5089.6616, 6159.349
4466,1293.34, 4158.674
4467,2434.193, 6251.7275
4468,0.0, 5035.099
4469,231.88342, 1324.5411
4470,1984.638, 912.7483
4471,581.84607, 927.8134
4472,2388.76, 5523.39
4473,3805.5667, 5616.483
4474,4389.2485, 6317.69
4475,3333.1243, 5416.1514
4476,0.0, 4745.946
4477,1373.3107, 1204.9977
4478,0.0, 412.49188
4479,3188.6987, 5042.3584
4480,919.59656, 1642.4602
4481,1325.897, 4126.891
4482,2514.2373, 5849.9277
4483,2388.76, 867.5296
4484,632.73724, 1504.2631
4485,2329.2595, 5043.726
4486,1161.4237, 2447.6248
4487,1480.0168, 558.45483
4488,1290.6254, 3417.0688
4489,338.06863, 2128.1426
4490,3500.4312, 5180.2695
4491,819.53455, 4406.6113
4492,770.13257, 1346.2268
4493,3272.8157, 5506.214
4494,2310.5417, 4826.6523
4495,3921.9226, 5517.8945
4496,1140.9811, 5500.6875
4497,176.69653, 4478.5454
4498,1531.172, 464.83896
4499,1599.6307, 2965.1611
4500,672.6053, 1937.6359
4501,1695.85, 638.2373
4502,3742.1782, 6546.809
4503,4496.7363, 1515.0308
4504,1185.9403, 4604.9653
4505,1991.1492, 500.64246
4506,4684.3335, 6878.695
4507,557.07874, 2502.195
4508,3775.5747, 6781.4277
4509,2722.9585, 6260.83
4510,2874.419, 5874.5166
4511,0.0, 1011.2807
4512,1166.8732, 4995.024
4513,2789.5784, 2017.1523
4514,0.0, 4021.1472
4515,1373.3107, 2525.0486
4516,422.13638, 5116.779
4517,873.01245, 2504.606
4518,1670.5109, 2931.3677
4519,1687.8523, 4124.298
4520,2217.394, 4668.1597
4521,0.0, 5382.5684
4522,354.61053, 918.227
4523,3812.7854, 6133.5396
4524,1508.3016, 4431.35
4525,1351.6458, 4206.4087
4526,4203.651, 5600.2524
4527,1192.7477, 629.98706
4528,1840.401, 568.08716
4529,271.88333, 5028.9033
4530,3277.3242, 5045.5864
4531,3182.0664, 6322.3374
4532,0.0, 741.2991
4533,2829.5479, 5888.7603
4534,1168.2355, 596.9787
4535,1308.2662, 2048.2642
4536,683.60016, 4311.5283
4537,3405.4727, 2174.1738
4538,0.0, 457.95245
4539,923.70514, 5099.5493
4540,190.49477, 595.6031
4541,0.0, 551.57404
4542,1373.3107, 4506.744
4543,4066.6113, 6294.2407
4544,3559.0686, 5040.4883
4545,886.71747, 1127.3469
4546,1995.0541, 5590.287
4547,1011.2807, 559.83093
4548,2597.6287, 4041.3164
4549,1296.0544, 1408.4791
4550,1226.765, 502.0193
4551,1962.4685, 5562.503
4552,4352.332, 546.0691
4553,1521.7577, 885.3471
4554,853.8204, 3832.9749
4555,3070.821, 5577.2515
4556,1663.8363, 1234.9242
4557,2259.094, 1358.4178
4558,934.6599, 1061.8406
4559,683.60016, 4368.275
4560,3022.1797, 5099.435
4561,1039.9835, 4550.0576
4562,2241.4338, 3630.0562
4563,712.4548, 1915.3695
4564,2213.5908, 5345.006
4565,393.2008, 460.7071
4566,0.0, 649.2365
4567,5821.3, 3335.735
4568,0.0, 502.0193
4569,2456.1533, 3648.228
4570,1529.8274, 975.7207
4571,0.0, 2938.7983
4572,1095.971, 473.10226
4573,0.0, 550.1978
4574,0.0, 717.94977
4575,1927.1631, 5332.241
4576,3437.5532, 6684.387
4577,2663.1416, 506.1497
4578,4357.247, 6167.736
4579,0.0, 460.7071
4580,2794.0454, 6739.6562
4581,1277.0486, 962.0373
4582,1296.0544, 789.3486
4583,473.10226, 2883.092
4584,1870.7073, 4656.2217
4585,0.0, 4192.9277
4586,731.6855, 665.7328
4587,0.0, 4025.9897
4588,1408.4791, 5291.9165
4589,1768.9703, 5012.571
4590,1562.0746, 3204.7097
4591,3648.228, 6046.9307
4592,1392.2534, 491.00412
4593,890.8283, 413.86972
4594,1263.466, 5881.498
4595,3028.3174, 722.07074
4596,0.0, 737.17914
4597,0.0, 606.6073
4598,2046.9698, 3174.4583
4599,4842.088, 5528.3706
4600,1865.4419, 803.0711
4601,1998.9573, 5049.5386
4602,23.4752, 3009.8552
4603,408.35834, 492.38107
4604,1196.8314, 3641.271
4605,150.47719, 5684.6123
4606,2301.7874, 5554.3804
4607,5891.4985, 2291.767
4608,3417.0688, 4869.5386
4609,1146.4335, 3727.3674
4610,1846.9956, 5260.826
4611,1611.6866, 4466.452
4612,790.72095, 3390.4312
4613,1237.6436, 5149.1924
4614,0.0, 570.8391
4615,81.46319, 971.6161
4616,1004.4442, 768.75977
4617,1313.6923, 424.8918
4618,3970.2659, 5180.4707
4619,2750.222, 2236.3796
4620,1866.7584, 4173.9316
4621,3460.1594, 6624.7793
4622,827.76483, 3711.046
4623,88.36556, 3278.2246
4624,1734.4481, 3477.6738
4625,1564.7596, 5309.063
4626,453.82034, 2898.2043
4627,1595.6104, 5529.012
4628,2949.3765, 5418.4487
4629,772.878, 667.1073
4630,0.0, 6604.049
4631,1267.5414, 3162.0308
4632,3701.1396, 5644.587
4633,990.7684, 492.38107
4634,755.0307, 1682.5184
4635,2500.9893, 6126.708
4636,1864.1252, 3675.6587
4637,2330.5051, 996.23914
4638,3908.3616, 5633.0923
4639,0.0, 722.07074
4640,0.0, 533.6819
4641,1431.4481, 4284.7925
4642,1566.1019, 5703.4565
4643,118.73349, 387.68857
4644,2442.7446, 5134.8647
4645,2592.9075, 2985.0117
4646,0.0, 485.49615
4647,1731.7893, 524.0464
4648,0.0, 446.9332
4649,0.0, 849.70703
4650,423.51413, 1540.582
4651,982.5611, 438.66815
4652,1482.7122, 2736.618
4653,0.0, 616.235
4654,2670.0945, 6424.6455
4655,2535.8337, 5494.558
4656,4169.835, 6239.215
4657,1278.4065, 2346.677
4658,554.3264, 4852.4087
4659,222.22691, 1100.0648
4660,3940.0703, 6067.267
4661,2046.9698, 4742.8545
4662,2726.3784, 5879.909
4663,1654.4875, 3353.0322
4664,0.0, 449.6881
4665,2461.0205, 6083.2256
4666,0.0, 724.81793
4667,71.79951, 430.40253
4668,0.0, 658.8597
4669,1685.1857, 3542.577
4670,3505.0933, 4464.7495
4671,653.3609, 466.21622
4672,307.73715, 866.1588
4673,2221.1953, 5418.935
4674,1046.815, 3948.4949
4675,2685.114, 4925.3374
4676,1508.3016, 628.61194
4677,0.0, 584.59766
4678,0.0, 429.02487
4679,890.8283, 5481.6147
4680,3216.8616, 5528.0786
4681,1713.1643, 5100.4614
4682,849.70703, 554.3264
4683,1698.5149, 3328.764
4684,306.3583, 1194.109
4685,1268.8997, 5107.2627
4686,1306.9097, 2872.2463
4687,607.9828, 3395.4614
4688,0.0, 569.46313
4689,0.0, 1802.0868
4690,173.93675, 591.4762
4691,1151.8851, 4366.34
4692,3522.052, 5962.004
4693,240.16003, 3591.4353
4694,1405.7755, 6575.2417
4695,3398.806, 6310.1924
4696,2388.76, 2883.092
4697,0.0, 467.59344
4698,189.11499, 408.35834
4699,2000.258, 5151.62
4700,3553.0957, 5485.251
4701,1912.7471, 507.52646
4702,0.0, 446.9332
4703,2517.844, 5850.8315
4704,0.0, 502.0193
4705,259.47055, 5761.8564
4706,66.27722, 4518.209
4707,6.904693, 4918.628
4708,2417.0479, 5091.7437
4709,601.10535, 726.1915
4710,2607.055, 4956.642
4711,2597.6287, 5497.0786
4712,2730.933, 5856.1587
4713,3803.7542, 6050.5806
4714,599.72986, 572.215
4715,1547.3009, 4318.4185
4716,0.0, 717.94977
4717,442.80075, 429.02487
4718,1252.5958, 599.72986
4719,658.8597, 1574.1542
4720,5361.029, 897.6792
4721,2618.8066, 5338.419
4722,1595.6104, 482.74207
4723,2259.094, 5444.8516
4724,1683.852, 1394.9584
4725,3274.6206, 5549.0947
4726,1689.1855, 771.5053
4727,1045.4487, 616.235
4728,0.0, 382.1761
4729,4701.38, 5990.6714
4730,3815.181, 5770.9775
4731,1812.6674, 6667.0723
4732,4116.907, 7098.8096
4733,926.44403, 529.5525
4734,1142.3444, 3663.393
4735,901.7893, 6668.6636
4736,1798.1171, 6222.4565
4737,0.0, 5771.412
4738,1865.4419, 4366.9854
4739,249.81557, 5012.831
4740,584.59766, 6324.5522
4741,125.634705, 4753.2324
4742,698.71576, 5926.1187
4743,4427.1826, 5313.75
4744,2562.0872, 6776.5464
4745,1042.7162, 4093.9087
4746,1239.003, 698.71576
4747,602.4809, 938.7674
4748,866.1588, 1555.3606
4749,2189.4568, 4189.323
4750,1537.8939, 4149.471
4751,585.9734, 7013.323
4752,1908.8123, 770.13257
4753,171.17696, 5077.738
4754,945.6125, 386.31046
4755,2462.2366, 2910.0195
4756,3297.9119, 5876.253
4757,0.0, 614.8597
4758,981.1931, 5197.97
4759,1416.5883, 2985.0117
4760,1408.4791, 1722.4796
4761,574.96686, 565.33514
4762,3761.206, 6645.484
4763,2721.8176, 5001.94
4764,2480.4407, 647.8617
4765,270.50418, 493.75803
4766,3540.312, 5981.8906
4767,71.79951, 416.62534
4768,1421.9928, 3044.6045
4769,0.0, 5485.4385
4770,144.9569, 481.365
4771,0.0, 727.56506
4772,1599.6307, 537.8111
4773,3923.5374, 2251.531
4774,4948.235, 656.11035
4775,0.0, 1271.6162
4776,1297.4115, 2794.0454
4777,605.2319, 4895.9243
4778,3230.7837, 6709.987
4779,4189.7246, 5546.605
4780,4156.591, 6538.41
4781,967.5111, 3830.03
4782,1832.4832, 5275.8647
4783,0.0, 764.64136
4784,3092.761, 5448.7715
4785,3604.4424, 5486.375
4786,2504.606, 5230.4907
4787,2776.1392, 5330.9663
4788,0.0, 5196.1035
4789,3132.0762, 4851.0854
4790,1587.567, 570.8391
4791,485.49615, 3013.9707
4792,2275.451, 503.39612
4793,0.0, 594.2275
4794,419.3809, 711.081
4795,1367.896, 533.6819
4796,2644.5369, 6050.3047
4797,125.634705, 1998.9573
4798,5712.429, 5977.4106
4799,1566.1019, 1403.0717
4800,209.81064, 431.78018
4801,2305.5405, 5293.187
4802,0.0, 485.49615
4803,2437.8599, 5039.8643
4804,3366.7358, 5124.293
4805,506.1497, 735.8058
4806,0.0, 539.1875
4807,1889.118, 5193.6396
4808,1907.5002, 704.2117
4809,0.0, 5234.211
4810,1283.8376, 885.3471
4811,0.0, 779.7412
4812,2864.6294, 5249.9683
4813,0.0, 539.1875
4814,338.06863, 6076.5024
4815,2770.5227, 2897.1277
4816,0.0, 782.48627
4817,0.0, 4988.576
4818,686.34863, 1958.5514
4819,440.0457, 438.66815
4820,2974.584, 5821.409
4821,1086.4171, 3145.66
4822,1899.6257, 5542.852
4823,2405.9963, 5078.21
4824,3250.0962, 6135.8145
4825,962.0373, 434.5354
4826,2063.7812, 945.6125
4827,1215.8829, 5673.1924
4828,504.77292, 1183.217
4829,2207.2476, 5584.0166
4830,0.0, 778.3686
4831,2653.8508, 5135.729
4832,2679.3447, 5257.7935
4833,3972.3137, 5243.6016
4834,155.99733, 471.7251
4835,270.50418, 513.0334
4836,4005.9731, 5592.082
4837,1027.6844, 502.0193
4838,631.3622, 479.9879
4839,3373.543, 4766.8335
4840,2380.1213, 5851.769
4841,1718.488, 3254.6636
4842,3774.3328, 6763.2876
4843,0.0, 1915.3695
4844,336.69006, 3083.8127
4845,0.0, 473.10226
4846,0.0, 584.59766
4847,1910.124, 1997.6564
4848,4103.269, 5457.585
4849,3610.8958, 5794.9414
4850,429.02487, 591.4762
4851,0.0, 413.86972
4852,244.29819, 772.878
4853,910.0087, 507.52646
4854,358.7457, 4773.7207
4855,0.0, 5206.836
4856,0.0, 1405.7755
4857,1685.1857, 4938.704
4858,369.77225, 393.2008
4859,2049.558, 4477.4287
4860,1944.1763, 6462.139
4861,0.0, 422.13638
4862,342.20428, 517.1634
4863,316.00998, 1816.6328
4864,1993.7526, 599.72986
4865,803.0711, 477.2337
4866,2956.7551, 5830.5957
4867,4846.6016, 1045.4487
4868,0.0, 724.81793
4869,656.11035, 400.0908
4870,2380.1213, 5926.979
4871,373.90698, 3448.9006
4872,3143.7249, 6429.368
4873,438.66815, 3002.636
4874,3749.1929, 5658.201
4875,1195.4702, 977.08887
